corpus,document,doc_type,tier,field,field_type,predicted_value,truth_value,grounding_score,extraction_score,correct,min_score
generated,invoice_02,invoice,t1,bill_to_name,text,Aldergate Pharma Inc,Aldergate Pharma Inc,0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,currency,code,USD,USD,0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,subtotal,money,16617.01,16617.01,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,tax_rate,number,7.5,7.5,0.95,0.995,True,0.95
generated,invoice_02,invoice,t1,tax_amount,money,1246.28,1246.28,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,total_due,money,17863.29,17863.29,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,line_items[].description,text,"Pallet handling and storage, 30 days","Pallet handling and storage, 30 days",0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,line_items[].quantity,number,19,19,0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,line_items[].unit_price,money,115.95,115.95,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,line_items[].amount,money,2203.05,2203.05,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,line_items[].description,text,Customs documentation processing,Customs documentation processing,0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,line_items[].quantity,number,8,8,0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,line_items[].unit_price,money,322.33,322.33,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,line_items[].amount,money,2578.64,2578.64,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,line_items[].description,text,Temperature-controlled container hire,Temperature-controlled container hire,0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,line_items[].quantity,number,24,24,0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,line_items[].unit_price,money,311.83,311.83,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,line_items[].amount,money,7483.92,7483.92,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,line_items[].description,text,"Emergency callout, engineer attendance","Emergency callout, engineer attendance",0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,line_items[].quantity,number,5,5,0.998,0.998,True,0.998
generated,invoice_02,invoice,t1,line_items[].unit_price,money,870.28,870.28,0.97,0.998,True,0.97
generated,invoice_02,invoice,t1,line_items[].amount,money,4351.40,4351.40,0.97,0.998,True,0.97
generated,invoice_02,invoice,t2,invoice_number,id,INV-2026-8771,INV-2026-8771,0.4,0.4,True,0.4
generated,invoice_02,invoice,t2,invoice_date,date,2026-08-17,2026-08-17,0.72,0.8,True,0.72
generated,invoice_02,invoice,t2,due_date,date,2026-08-31,2026-08-31,0.72,0.8,True,0.72
generated,invoice_02,invoice,t2,vendor_name,text,Meridian Port Services,Meridian Print Services,0.88,0.9,False,0.88
generated,invoice_02,invoice,t2,vendor_tax_id,id,US 84-2817553,US 84-2917553,0.42,0.42,False,0.42
generated,invoice_02,invoice,t2,bill_to_name,text,Aldergate Pharma Inc,Aldergate Pharma Inc,0.78,0.86,True,0.78
generated,invoice_02,invoice,t2,currency,code,USD,USD,0.83,0.9,True,0.83
generated,invoice_02,invoice,t2,subtotal,money,16617.01,16617.01,0.7,0.76,True,0.7
generated,invoice_02,invoice,t2,tax_rate,number,7.5,7.5,0.74,0.82,True,0.74
generated,invoice_02,invoice,t2,tax_amount,money,1246.28,1246.28,0.68,0.74,True,0.68
generated,invoice_02,invoice,t2,total_due,money,17863.29,17863.29,0.62,0.7,True,0.62
generated,invoice_02,invoice,t2,line_items[].description,text,"Pallet handling and storage, 30 days","Pallet handling and storage, 30 days",0.83,0.9,True,0.83
generated,invoice_02,invoice,t2,line_items[].quantity,number,19,19,0.72,0.8,True,0.72
generated,invoice_02,invoice,t2,line_items[].unit_price,money,115.95,115.95,0.66,0.74,True,0.66
generated,invoice_02,invoice,t2,line_items[].amount,money,2203.05,2203.05,0.66,0.74,True,0.66
generated,invoice_02,invoice,t2,line_items[].description,text,Customs documentation processing,Customs documentation processing,0.78,0.86,True,0.78
generated,invoice_02,invoice,t2,line_items[].quantity,number,8,8,0.7,0.8,True,0.7
generated,invoice_02,invoice,t2,line_items[].unit_price,money,322.33,322.33,0.58,0.66,True,0.58
generated,invoice_02,invoice,t2,line_items[].amount,money,2578.64,2578.64,0.58,0.66,True,0.58
generated,invoice_02,invoice,t2,line_items[].description,text,Temperature-controlled container hire,Temperature-controlled container hire,0.8,0.88,True,0.8
generated,invoice_02,invoice,t2,line_items[].quantity,number,24,24,0.7,0.8,True,0.7
generated,invoice_02,invoice,t2,line_items[].unit_price,money,311.83,311.83,0.56,0.64,True,0.56
generated,invoice_02,invoice,t2,line_items[].amount,money,7483.92,7483.92,0.56,0.64,True,0.56
generated,invoice_02,invoice,t2,line_items[].description,text,"Emergency callout, engineer attendance","Emergency callout, engineer attendance",0.76,0.84,True,0.76
generated,invoice_02,invoice,t2,line_items[].quantity,number,5,5,0.68,0.76,True,0.68
generated,invoice_02,invoice,t2,line_items[].unit_price,money,870.28,870.28,0.54,0.62,True,0.54
generated,invoice_02,invoice,t2,line_items[].amount,money,4351.40,4351.40,0.54,0.62,True,0.54
generated,invoice_02,invoice,t3,invoice_number,id,INV-2026-8771,INV-2026-8771,0.42,0.42,True,0.42
generated,invoice_02,invoice,t3,invoice_date,date,2026-08-17,2026-08-17,0.72,0.78,True,0.72
generated,invoice_02,invoice,t3,due_date,date,2026-08-31,2026-08-31,0.68,0.74,True,0.68
generated,invoice_02,invoice,t3,vendor_name,text,Meridian Port Services,Meridian Print Services,0.86,0.9,False,0.86
generated,invoice_02,invoice,t3,vendor_tax_id,id,US 84-2917555,US 84-2917553,0.18,0.2,False,0.18
generated,invoice_02,invoice,t3,bill_to_name,text,Aldergate Pharma Inc,Aldergate Pharma Inc,0.74,0.8,True,0.74
generated,invoice_02,invoice,t3,currency,code,USD,USD,0.61,0.72,True,0.61
generated,invoice_02,invoice,t3,subtotal,money,16617.04,16617.01,0.55,0.6,False,0.55
generated,invoice_02,invoice,t3,tax_rate,number,7.5,7.5,0.63,0.7,True,0.63
generated,invoice_02,invoice,t3,tax_amount,money,1246.28,1246.28,0.56,0.62,True,0.56
generated,invoice_02,invoice,t3,total_due,money,17863.32,17863.29,0.6,0.68,False,0.6
generated,invoice_02,invoice,t3,line_items[].description,text,"Pallet handling and storage, 30 days","Pallet handling and storage, 30 days",0.8,0.86,True,0.8
generated,invoice_02,invoice,t3,line_items[].quantity,number,16,19,0.7,0.76,False,0.7
generated,invoice_02,invoice,t3,line_items[].unit_price,money,262.50,115.95,0.34,0.38,False,0.34
generated,invoice_02,invoice,t3,line_items[].amount,money,4200.00,2203.05,0.76,0.82,False,0.76
generated,invoice_02,invoice,t3,line_items[].description,text,Customs documentation processing,Customs documentation processing,0.78,0.84,True,0.78
generated,invoice_02,invoice,t3,line_items[].quantity,number,4,8,0.58,0.64,False,0.58
generated,invoice_02,invoice,t3,line_items[].unit_price,money,644.71,322.33,0.3,0.34,False,0.3
generated,invoice_02,invoice,t3,line_items[].amount,money,2578.84,2578.64,0.66,0.72,False,0.66
generated,invoice_02,invoice,t3,line_items[].description,text,Temperature-controlled container hire,Temperature-controlled container hire,0.76,0.82,True,0.76
generated,invoice_02,invoice,t3,line_items[].quantity,number,24,24,0.6,0.66,True,0.6
generated,invoice_02,invoice,t3,line_items[].unit_price,money,228.20,311.83,0.28,0.32,False,0.28
generated,invoice_02,invoice,t3,line_items[].amount,money,5476.80,7483.92,0.68,0.74,False,0.68
generated,invoice_02,invoice,t3,line_items[].description,text,"Emergency callout, engineer attendance","Emergency callout, engineer attendance",0.72,0.78,True,0.72
generated,invoice_02,invoice,t3,line_items[].quantity,number,2,5,0.52,0.58,False,0.52
generated,invoice_02,invoice,t3,line_items[].unit_price,money,2180.70,870.28,0.24,0.28,False,0.24
generated,invoice_02,invoice,t3,line_items[].amount,money,4361.40,4351.40,0.64,0.7,False,0.64
generated,invoice_03,invoice,t0,invoice_number,id,INV-2026-2789,INV-2026-2789,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,invoice_date,date,2026-04-17,2026-04-17,0.96,0.995,True,0.96
generated,invoice_03,invoice,t0,due_date,date,2026-05-17,2026-05-17,0.96,0.995,True,0.96
generated,invoice_03,invoice,t0,vendor_name,text,Halvorsen Instruments AS,Halvorsen Instruments AS,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,vendor_tax_id,id,NO 983 472 118,NO 983 472 118,0.97,0.97,True,0.97
generated,invoice_03,invoice,t0,bill_to_name,text,Vantor Systems GmbH,Vantor Systems GmbH,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,currency,code,GBP,GBP,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,subtotal,money,27282.77,27282.77,0.97,0.995,True,0.97
generated,invoice_03,invoice,t0,tax_rate,number,5,5,0.97,0.995,True,0.97
generated,invoice_03,invoice,t0,tax_amount,money,1364.14,1364.14,0.96,0.995,True,0.96
generated,invoice_03,invoice,t0,total_due,money,28646.91,28646.91,0.97,0.995,True,0.97
generated,invoice_03,invoice,t0,line_items[].description,text,Digital proofing and colour matching,Digital proofing and colour matching,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,line_items[].quantity,number,23,23,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,line_items[].unit_price,money,693.29,693.29,0.97,0.998,True,0.97
generated,invoice_03,invoice,t0,line_items[].amount,money,15945.67,15945.67,0.97,0.998,True,0.97
generated,invoice_03,invoice,t0,line_items[].description,text,"Freight forwarding, Rotterdam to Felixstowe","Freight forwarding, Rotterdam to Felixstowe",0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,line_items[].quantity,number,14,14,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,line_items[].unit_price,money,443.97,443.97,0.97,0.998,True,0.97
generated,invoice_03,invoice,t0,line_items[].amount,money,6215.58,6215.58,0.97,0.998,True,0.97
generated,invoice_03,invoice,t0,line_items[].description,text,"Site cleaning, out of hours","Site cleaning, out of hours",0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,line_items[].quantity,number,5,5,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,line_items[].unit_price,money,148.64,148.64,0.97,0.998,True,0.97
generated,invoice_03,invoice,t0,line_items[].amount,money,743.20,743.20,0.97,0.998,True,0.97
generated,invoice_03,invoice,t0,line_items[].description,text,Customs documentation processing,Customs documentation processing,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,line_items[].quantity,number,6,6,0.998,0.998,True,0.998
generated,invoice_03,invoice,t0,line_items[].unit_price,money,729.72,729.72,0.97,0.998,True,0.97
generated,invoice_03,invoice,t0,line_items[].amount,money,4378.32,4378.32,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,invoice_number,id,INV-2026-2789,INV-2026-2789,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,invoice_date,date,2026-04-17,2026-04-17,0.96,0.97,True,0.96
generated,invoice_03,invoice,t1,due_date,date,2026-05-17,2026-05-17,0.96,0.97,True,0.96
generated,invoice_03,invoice,t1,vendor_name,text,Halvorsen Instruments AS,Halvorsen Instruments AS,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,vendor_tax_id,id,NO 983 472 118,NO 983 472 118,0.97,0.97,True,0.97
generated,invoice_03,invoice,t1,bill_to_name,text,Vantor Systems GmbH,Vantor Systems GmbH,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,currency,code,GBP,GBP,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,subtotal,money,27282.77,27282.77,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,tax_rate,number,5,5,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,tax_amount,money,1364.14,1364.14,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,total_due,money,28646.91,28646.91,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,line_items[].description,text,Digital proofing and colour matching,Digital proofing and colour matching,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,line_items[].quantity,number,23,23,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,line_items[].unit_price,money,693.29,693.29,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,line_items[].amount,money,15945.67,15945.67,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,line_items[].description,text,"Freight forwarding, Rotterdam to Felixstowe","Freight forwarding, Rotterdam to Felixstowe",0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,line_items[].quantity,number,14,14,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,line_items[].unit_price,money,443.97,443.97,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,line_items[].amount,money,6215.58,6215.58,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,line_items[].description,text,"Site cleaning, out of hours","Site cleaning, out of hours",0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,line_items[].quantity,number,5,5,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,line_items[].unit_price,money,148.64,148.64,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,line_items[].amount,money,743.20,743.20,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,line_items[].description,text,Customs documentation processing,Customs documentation processing,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,line_items[].quantity,number,6,6,0.998,0.998,True,0.998
generated,invoice_03,invoice,t1,line_items[].unit_price,money,729.72,729.72,0.97,0.998,True,0.97
generated,invoice_03,invoice,t1,line_items[].amount,money,4378.32,4378.32,0.97,0.998,True,0.97
generated,invoice_03,invoice,t2,invoice_number,id,INV-2026-2789,INV-2026-2789,0.72,0.78,True,0.72
generated,invoice_03,invoice,t2,invoice_date,date,2026-04-17,2026-04-17,0.74,0.8,True,0.74
generated,invoice_03,invoice,t2,due_date,date,2026-05-17,2026-05-17,0.74,0.8,True,0.74
generated,invoice_03,invoice,t2,vendor_name,text,Halvorsen Instruments AS,Halvorsen Instruments AS,0.62,0.68,True,0.62
generated,invoice_03,invoice,t2,vendor_tax_id,id,NO 983 472 118,NO 983 472 118,0.58,0.64,True,0.58
generated,invoice_03,invoice,t2,bill_to_name,text,Vantor Systems GmbH,Vantor Systems GmbH,0.78,0.84,True,0.78
generated,invoice_03,invoice,t2,currency,code,GBP,GBP,0.82,0.88,True,0.82
generated,invoice_03,invoice,t2,subtotal,money,27282.77,27282.77,0.7,0.76,True,0.7
generated,invoice_03,invoice,t2,tax_rate,number,5,5,0.73,0.78,True,0.73
generated,invoice_03,invoice,t2,tax_amount,money,1364.14,1364.14,0.69,0.74,True,0.69
generated,invoice_03,invoice,t2,total_due,money,28646.91,28646.91,0.69,0.75,True,0.69
generated,invoice_03,invoice,t2,line_items[].description,text,Digital proofing and colour matching,Digital proofing and colour matching,0.83,0.88,True,0.83
generated,invoice_03,invoice,t2,line_items[].quantity,number,23,23,0.8,0.86,True,0.8
generated,invoice_03,invoice,t2,line_items[].unit_price,money,693.29,693.29,0.66,0.72,True,0.66
generated,invoice_03,invoice,t2,line_items[].amount,money,15945.67,15945.67,0.64,0.7,True,0.64
generated,invoice_03,invoice,t2,line_items[].description,text,"Freight forwarding, Rotterdam to Felixstowe","Freight forwarding, Rotterdam to Felixstowe",0.78,0.84,True,0.78
generated,invoice_03,invoice,t2,line_items[].quantity,number,14,14,0.79,0.85,True,0.79
generated,invoice_03,invoice,t2,line_items[].unit_price,money,443.97,443.97,0.63,0.69,True,0.63
generated,invoice_03,invoice,t2,line_items[].amount,money,6215.58,6215.58,0.63,0.69,True,0.63
generated,invoice_03,invoice,t2,line_items[].description,text,"Site cleaning, out of hours","Site cleaning, out of hours",0.8,0.86,True,0.8
generated,invoice_03,invoice,t2,line_items[].quantity,number,5,5,0.82,0.88,True,0.82
generated,invoice_03,invoice,t2,line_items[].unit_price,money,148.64,148.64,0.61,0.67,True,0.61
generated,invoice_03,invoice,t2,line_items[].amount,money,743.20,743.20,0.6,0.66,True,0.6
generated,invoice_03,invoice,t2,line_items[].description,text,Customs documentation processing,Customs documentation processing,0.76,0.82,True,0.76
generated,invoice_03,invoice,t2,line_items[].quantity,number,6,6,0.8,0.86,True,0.8
generated,invoice_03,invoice,t2,line_items[].unit_price,money,729.72,729.72,0.61,0.67,True,0.61
generated,invoice_03,invoice,t2,line_items[].amount,money,4378.32,4378.32,0.62,0.68,True,0.62
generated,invoice_03,invoice,t3,invoice_number,id,INV-2026-2789,INV-2026-2789,0.7,0.72,True,0.7
generated,invoice_03,invoice,t3,invoice_date,date,2026-04-17,2026-04-17,0.78,0.8,True,0.78
generated,invoice_03,invoice,t3,due_date,date,2026-05-17,2026-05-17,0.78,0.8,True,0.78
generated,invoice_03,invoice,t3,vendor_name,text,Halvorsen Instruments AS,Halvorsen Instruments AS,0.72,0.74,True,0.72
generated,invoice_03,invoice,t3,vendor_tax_id,id,NO 983 472 118,NO 983 472 118,0.42,0.44,True,0.42
generated,invoice_03,invoice,t3,bill_to_name,text,Vantor Systems GmbH,Vantor Systems GmbH,0.74,0.76,True,0.74
generated,invoice_03,invoice,t3,currency,code,GBP,GBP,0.76,0.82,True,0.76
generated,invoice_03,invoice,t3,subtotal,money,30682.52,27282.77,0.6,0.64,False,0.6
generated,invoice_03,invoice,t3,tax_rate,number,9,5,0.63,0.67,False,0.63
generated,invoice_03,invoice,t3,tax_amount,money,2761.43,1364.14,0.58,0.62,False,0.58
generated,invoice_03,invoice,t3,total_due,money,33443.95,28646.91,0.6,0.66,False,0.6
generated,invoice_03,invoice,t3,line_items[].description,text,Digital proofing and colour matching,Digital proofing and colour matching,0.72,0.75,True,0.72
generated,invoice_03,invoice,t3,line_items[].quantity,number,20,23,0.7,0.73,False,0.7
generated,invoice_03,invoice,t3,line_items[].unit_price,money,767.27,693.29,0.38,0.4,False,0.38
generated,invoice_03,invoice,t3,line_items[].amount,money,15345.40,15945.67,0.55,0.58,False,0.55
generated,invoice_03,invoice,t3,line_items[].description,text,Freight forwarding: Rotterdam to Felixstowe,"Freight forwarding, Rotterdam to Felixstowe",0.7,0.74,False,0.7
generated,invoice_03,invoice,t3,line_items[].quantity,number,14,14,0.68,0.72,True,0.68
generated,invoice_03,invoice,t3,line_items[].unit_price,money,729.68,443.97,0.36,0.39,False,0.36
generated,invoice_03,invoice,t3,line_items[].amount,money,10215.50,6215.58,0.52,0.56,False,0.52
generated,invoice_03,invoice,t3,line_items[].description,text,"Site clearing, out of hours","Site cleaning, out of hours",0.74,0.77,False,0.74
generated,invoice_03,invoice,t3,line_items[].quantity,number,5,5,0.76,0.79,True,0.76
generated,invoice_03,invoice,t3,line_items[].unit_price,money,148.66,148.64,0.34,0.37,False,0.34
generated,invoice_03,invoice,t3,line_items[].amount,money,743.30,743.20,0.5,0.54,False,0.5
generated,invoice_03,invoice,t3,line_items[].description,text,Customs documentation processing,Customs documentation processing,0.72,0.76,True,0.72
